Chromosome	Start	End	GeneID	Gene_type	Strand
9	101449801	101449933	ENSG00000270982	processed_pseudogene	1
7	57820032	57820410	ENSG00000223836	unprocessed_pseudogene	-1
9	101468349	101482199	ENSG00000225376	lncRNA	1
11	107928448	107963482	ENSG00000179331	protein_coding	1
7	46890625	47049678	ENSG00000232072	lncRNA	-1
HSCHR17_1_CTG2	76173	80105	ENSG00000274145	protein_coding	-1
9	101473170	101533537	ENSG00000165152	protein_coding	-1
7	97898347	97899115	ENSG00000237818	processed_pseudogene	-1
11	98130239	98131198	ENSG00000255380	processed_pseudogene	-1
3	75347833	75348787	ENSG00000243674	unprocessed_pseudogene	-1
11	93741664	93812378	ENSG00000284057	protein_coding	1
7	105532169	105567677	ENSG00000135249	protein_coding	1
15	59372693	59523555	ENSG00000157470	protein_coding	1
3	58505136	58537283	ENSG00000168306	protein_coding	-1
9	101501643	101501885	ENSG00000233055	processed_pseudogene	-1
HSCHR17_10_CTG4	237046	238103	ENSG00000282319	unprocessed_pseudogene	-1
9	101533853	101563344	ENSG00000155827	protein_coding	1
HSCHR17_10_CTG4	250577	252466	ENSG00000277768	protein_coding	-1
HSCHR17_1_CTG2	141521	147202	ENSG00000282800	lncRNA	-1
11	93784227	93814963	ENSG00000042429	protein_coding	1
22	50622754	50628173	ENSG00000100299	protein_coding	-1
HSCHR16_1_CTG1	1752050	1753068	ENSG00000281929	processed_pseudogene	-1
HSCHR16_1_CTG1	560537	575265	ENSG00000282091	lncRNA	-1
18	926083	927993	ENSG00000259837	lncRNA	-1
6	113857345	113863475	ENSG00000277443	protein_coding	1
18	50959267	50959379	ENSG00000200752	misc_RNA	-1
HSCHR16_1_CTG1	1252377	1301177	ENSG00000277140	protein_coding	-1
HSCHR17_10_CTG4	266611	268581	ENSG00000282604	protein_coding	1
18	50967991	50988121	ENSG00000141642	protein_coding	1
HSCHR17_10_CTG4	280990	282550	ENSG00000282747	lncRNA	-1
6	122789049	122809720	ENSG00000172594	protein_coding	1
HSCHR17_10_CTG4	290188	290292	ENSG00000282768	unprocessed_pseudogene	-1
HSCHR17_10_CTG4	297442	297541	ENSG00000282403	unprocessed_pseudogene	1
HSCHR17_10_CTG4	309382	320313	ENSG00000275861	protein_coding	-1
17	49370740	49476988	ENSG00000262039	lncRNA	1
17	51335261	51336240	ENSG00000249658	lncRNA	1
2	49202126	49451896	ENSG00000282998	lncRNA	-1
2	55952158	56181652	ENSG00000272180	lncRNA	1
2	60057601	60071127	ENSG00000285611	lncRNA	1
4	127043430	127077762	ENSG00000250945	lncRNA	-1
4	82571137	82571814	ENSG00000249960	processed_pseudogene	1
20	36236131	36270918	ENSG00000131043	protein_coding	1
4	151798917	151833097	ENSG00000249184	lncRNA	1
18	50968019	51058144	ENSG00000267699	protein_coding	1
2	55547292	55618880	ENSG00000275052	protein_coding	-1
17	50634777	50692253	ENSG00000108846	protein_coding	1
4	131540281	131540489	ENSG00000248715	processed_pseudogene	1
16	3542739	3545785	ENSG00000262312	lncRNA	1
4	97366681	97491899	ENSG00000251620	lncRNA	1
16	3581181	3583266	ENSG00000261938	lncRNA	1
16	3650636	3651703	ENSG00000263235	lncRNA	-1
4	133124104	133126063	ENSG00000248735	processed_pseudogene	1
18	2506628	2511580	ENSG00000286975	lncRNA	-1
4	128944628	128944956	ENSG00000275647	processed_pseudogene	1
4	129133106	129134098	ENSG00000251345	processed_pseudogene	1
18	2537525	2571509	ENSG00000101574	protein_coding	-1
4	49502145	49506022	ENSG00000251056	unprocessed_pseudogene	-1
6	136475862	136476150	ENSG00000218424	processed_pseudogene	-1
4	9567474	9691786	ENSG00000287117	lncRNA	-1
4	154781213	154828813	ENSG00000151962	protein_coding	1
6	139135080	139180802	ENSG00000112406	protein_coding	1
10	123666355	123697399	ENSG00000154478	protein_coding	1
16	3651639	3717553	ENSG00000126602	protein_coding	-1
15	58815272	58817728	ENSG00000259402	lncRNA	1
15	96342953	96345651	ENSG00000275322	lncRNA	1
15	85579046	85580178	ENSG00000259375	lncRNA	-1
7	93890913	93893601	ENSG00000234695	lncRNA	1
7	63345840	63346732	ENSG00000232165	processed_pseudogene	1
6	126257921	126258355	ENSG00000213133	processed_pseudogene	-1
HSCHR17_1_CTG2	80657	114910	ENSG00000274442	protein_coding	-1
15	85701109	85702771	ENSG00000259453	lncRNA	1
15	98003038	98087384	ENSG00000258483	lncRNA	1
6	149977471	149979105	ENSG00000219298	processed_pseudogene	1
10	115093365	115948999	ENSG00000107518	protein_coding	1
6	116494989	116545684	ENSG00000173626	protein_coding	-1
9	101591604	101595021	ENSG00000188386	protein_coding	-1
15	59401221	59402004	ENSG00000259750	processed_pseudogene	-1
7	31751179	32428131	ENSG00000154678	protein_coding	-1
15	48783190	48784121	ENSG00000259670	lncRNA	1
15	79559256	79560304	ENSG00000259493	processed_pseudogene	-1
9	101354182	101385400	ENSG00000136881	protein_coding	-1
15	96448842	96449749	ENSG00000259534	lncRNA	1
6	132769370	132813339	ENSG00000146409	protein_coding	-1
15	59964942	59966084	ENSG00000259573	processed_pseudogene	1
15	94724928	94726519	ENSG00000286917	lncRNA	-1
15	96551381	96551517	ENSG00000259340	processed_pseudogene	1
9	26801733	26805862	ENSG00000253400	lncRNA	1
15	100877714	100916626	ENSG00000184254	protein_coding	1
9	26840685	26892803	ENSG00000120159	protein_coding	-1
18	2555358	2555492	ENSG00000238575	snoRNA	1
18	2561172	2562220	ENSG00000266783	lncRNA	-1
X	153776412	153785732	ENSG00000184343	protein_coding	1
18	2568392	2569122	ENSG00000264150	processed_pseudogene	1
4	132367786	132368479	ENSG00000251051	processed_pseudogene	-1
18	2571557	2616635	ENSG00000080986	protein_coding	1
3	109471329	109471812	ENSG00000244196	processed_pseudogene	-1
3	127322307	127390670	ENSG00000244215	lncRNA	-1
6	54943167	54945099	ENSG00000261116	lncRNA	1
4	148078762	148444698	ENSG00000151623	protein_coding	-1
6	110706362	110706882	ENSG00000219150	processed_pseudogene	-1
6	86970466	86971193	ENSG00000214457	processed_pseudogene	1
6	169788790	169799549	ENSG00000229214	lncRNA	-1
6	148237585	148283408	ENSG00000224658	lncRNA	-1
6	47231532	47309905	ENSG00000146072	protein_coding	-1
3	118900557	119146068	ENSG00000144847	protein_coding	-1
20	257724	261096	ENSG00000186458	protein_coding	1
20	267186	268857	ENSG00000272874	lncRNA	1
20	270863	290778	ENSG00000196476	protein_coding	-1
9	26880178	26880549	ENSG00000232466	processed_pseudogene	-1
9	26895678	26895970	ENSG00000240306	misc_RNA	1
9	26903372	26947242	ENSG00000137055	protein_coding	-1
6	134917393	134950115	ENSG00000118514	protein_coding	-1
20	297570	300321	ENSG00000247315	protein_coding	1
20	311731	313237	ENSG00000286158	lncRNA	1
20	316860	348490	ENSG00000225377	lncRNA	-1
20	423596	462566	ENSG00000125875	protein_coding	-1
1	34761426	34788097	ENSG00000255811	lncRNA	-1
1	37566816	37595937	ENSG00000134697	protein_coding	-1
13	110265251	110266113	ENSG00000279237	TEC	-1
13	110305812	110513209	ENSG00000134871	protein_coding	1
15	25928146	25928575	ENSG00000258965	processed_pseudogene	-1
15	26050538	26052276	ENSG00000258931	lncRNA	-1
15	100888472	100889106	ENSG00000278456	lncRNA	-1
HSCHR16_1_CTG1	1607547	1800966	ENSG00000278183	protein_coding	1
15	78625895	78628193	ENSG00000259555	lncRNA	1
15	77278465	77278774	ENSG00000230459	processed_pseudogene	1
10	130525712	130537406	ENSG00000285529	lncRNA	1
10	105808225	105820349	ENSG00000229466	lncRNA	-1
18	2593674	2594913	ENSG00000235422	processed_pseudogene	-1
15	19883614	19883716	ENSG00000201241	snRNA	1
15	20570886	20571175	ENSG00000278497	misc_RNA	1
18	2621090	2621201	ENSG00000202224	misc_RNA	1
15	21307749	21307855	ENSG00000207289	snRNA	1
18	2649761	2649867	ENSG00000200875	snRNA	-1
15	21406385	21406459	ENSG00000277243	miRNA	1
15	20738679	20738785	ENSG00000238478	snRNA	1
15	20832795	20832869	ENSG00000265322	miRNA	1
15	20855251	20855357	ENSG00000238489	snRNA	-1
15	20940252	20940333	ENSG00000266545	miRNA	1
10	132207492	132331847	ENSG00000165752	protein_coding	-1
15	21102843	21103138	ENSG00000243059	misc_RNA	-1
18	2655726	2805017	ENSG00000101596	protein_coding	1
15	21428879	21428985	ENSG00000275174	snRNA	-1
15	21951242	21951323	ENSG00000264902	miRNA	1
15	21866210	21866316	ENSG00000200790	snRNA	-1
15	21513959	21514040	ENSG00000277841	miRNA	1
15	23165897	23166186	ENSG00000273981	misc_RNA	1
15	25738508	25738620	ENSG00000222123	rRNA_pseudogene	1
15	25848747	25848825	ENSG00000266517	miRNA	-1
15	26008940	26009074	ENSG00000212604	snoRNA	-1
15	21843750	21843824	ENSG00000265793	miRNA	1
12	96900697	96902698	ENSG00000258846	processed_pseudogene	-1
15	23197827	23197920	ENSG00000276941	miRNA	1
15	32970727	32970791	ENSG00000212415	snoRNA	1
15	35926856	35926923	ENSG00000265098	miRNA	1
15	35372256	35372364	ENSG00000265102	miRNA	-1
15	46660658	46660760	ENSG00000238456	snRNA	1
15	46720193	46720512	ENSG00000223308	misc_RNA	-1
2	17385091	17386417	ENSG00000236348	processed_pseudogene	1
15	44884616	44884780	ENSG00000212424	snRNA	1
2	30209995	30210307	ENSG00000231712	processed_pseudogene	1
15	47272597	47272889	ENSG00000222343	misc_RNA	1
2	65790039	65793533	ENSG00000280257	TEC	1
15	46351662	46351746	ENSG00000238819	snoRNA	-1
15	49982443	49982561	ENSG00000201086	rRNA_pseudogene	1
2	75651288	75651627	ENSG00000226247	processed_pseudogene	-1
15	50221888	50221996	ENSG00000200605	misc_RNA	1
15	48995912	48996022	ENSG00000207105	misc_RNA	-1
2	74918148	74938418	ENSG00000204792	lncRNA	1
12	67443105	67590771	ENSG00000203585	lncRNA	1
15	49042341	49042643	ENSG00000265942	misc_RNA	-1
15	49137762	49137863	ENSG00000200120	misc_RNA	-1
15	49169070	49169153	ENSG00000264210	miRNA	-1
15	49198900	49199194	ENSG00000243338	misc_RNA	-1
15	50347423	50347529	ENSG00000271819	snRNA	-1
15	50360329	50360410	ENSG00000284284	miRNA	1
15	50244628	50244931	ENSG00000241175	misc_RNA	-1
15	53651977	53652123	ENSG00000252066	snRNA	1
12	83171590	83172740	ENSG00000258338	lncRNA	1
2	38406527	38515934	ENSG00000231367	lncRNA	-1
15	56029684	56029981	ENSG00000239703	misc_RNA	-1
15	58703852	58704154	ENSG00000199730	misc_RNA	-1
15	58760466	58760681	ENSG00000200318	snoRNA	-1
15	60736769	60736886	ENSG00000212625	rRNA_pseudogene	1
6	63440766	63443580	ENSG00000218048	unprocessed_pseudogene	1
15	59171183	59171262	ENSG00000253030	miRNA	-1
15	59212648	59212788	ENSG00000200070	snRNA	-1
6	164827732	164832114	ENSG00000227455	lncRNA	1
15	59341314	59341417	ENSG00000199512	snRNA	-1
15	59408905	59409015	ENSG00000200252	misc_RNA	1
15	60677109	60677272	ENSG00000277413	misc_RNA	-1
15	56634038	56634167	ENSG00000276696	misc_RNA	-1
3	127165506	127218473	ENSG00000287784	lncRNA	-1
15	65502741	65502836	ENSG00000252217	misc_RNA	1
15	65304677	65304792	ENSG00000200156	snRNA	1
15	67839939	67840045	ENSG00000206625	snRNA	-1
15	70193236	70193341	ENSG00000200216	snRNA	1
15	70079372	70079468	ENSG00000207965	miRNA	-1
15	74072454	74072676	ENSG00000278604	misc_RNA	-1
1	34792999	34795747	ENSG00000187513	protein_coding	1
15	74840642	74840707	ENSG00000275411	miRNA	-1
3	32391698	32483067	ENSG00000153551	protein_coding	1
6	88609897	88963618	ENSG00000111880	protein_coding	-1
12	53210567	53232980	ENSG00000172819	protein_coding	-1
15	65553081	65553187	ENSG00000207449	snRNA	-1
15	80663772	80663878	ENSG00000222139	snRNA	1
15	74788672	74788757	ENSG00000264386	miRNA	-1
15	80581103	80581239	ENSG00000284059	miRNA	1
15	83717427	83717522	ENSG00000212374	snRNA	1
15	83824863	83824953	ENSG00000200444	snRNA	-1
15	76586647	76586691	ENSG00000266449	miRNA	1
15	76736641	76736980	ENSG00000201510	misc_RNA	1
2	68117026	68117200	ENSG00000284932	unprocessed_pseudogene	1
15	85770496	85770578	ENSG00000221634	miRNA	-1
15	88608107	88608197	ENSG00000221630	miRNA	1
15	87474183	87474289	ENSG00000207150	snRNA	-1
9	26955780	26956295	ENSG00000234676	lncRNA	-1
15	85651522	85651628	ENSG00000202081	snRNA	-1
9	26993136	27005672	ENSG00000184434	protein_coding	-1
15	88611825	88611934	ENSG00000207703	miRNA	1
15	88611847	88611924	ENSG00000283484	miRNA	-1
15	96333261	96333307	ENSG00000283888	miRNA	1
15	96486582	96486891	ENSG00000222617	misc_RNA	1
15	96496180	96496462	ENSG00000274079	misc_RNA	-1
15	98026042	98026139	ENSG00000283372	snRNA	1
15	98074667	98074763	ENSG00000222361	snRNA	-1
15	95745804	95745994	ENSG00000222076	snRNA	1
1	36768122	36769725	ENSG00000284720	lncRNA	-1
22	21466423	21471269	ENSG00000206140	protein_coding	1
1	50405430	50406024	ENSG00000225671	processed_pseudogene	-1
15	84748592	84806445	ENSG00000166716	protein_coding	1
9	27102630	27104728	ENSG00000254396	lncRNA	1
9	27198287	27198401	ENSG00000223162	rRNA_pseudogene	1
9	27210327	27210626	ENSG00000232867	processed_pseudogene	1
9	27284654	27297150	ENSG00000120160	protein_coding	-1
1	2321253	2391707	ENSG00000116151	protein_coding	-1
2	61187463	61471087	ENSG00000115464	protein_coding	-1
4	133871246	134010690	ENSG00000251388	lncRNA	-1
4	136118675	136395471	ENSG00000251567	lncRNA	-1
4	33150326	33208430	ENSG00000287968	lncRNA	1
10	133778246	133778699	ENSG00000213147	processed_pseudogene	1
10	74506081	74530553	ENSG00000232342	lncRNA	-1
10	133746641	133747907	ENSG00000278761	unprocessed_pseudogene	1
10	120879256	120880667	ENSG00000271670	lncRNA	-1
4	158201604	158255416	ENSG00000164124	protein_coding	1
10	123154402	123170467	ENSG00000154473	protein_coding	1
15	84753122	84754502	ENSG00000259415	lncRNA	1
15	84852498	84852615	ENSG00000200991	snoRNA	-1
15	25106521	25106603	ENSG00000207245	snoRNA	1
15	25108268	25108352	ENSG00000252277	snoRNA	1
9	27391734	27397563	ENSG00000237734	lncRNA	1
15	25135642	25138055	ENSG00000279050	TEC	1
13	110340958	110341029	ENSG00000276765	miRNA	1
15	25159221	25159279	ENSG00000212428	snoRNA	1
15	25169337	25169676	ENSG00000270814	processed_pseudogene	-1
9	97674909	97697340	ENSG00000136936	protein_coding	-1
15	25170723	25170804	ENSG00000201831	snoRNA	1
15	25172635	25172716	ENSG00000199712	snoRNA	1
15	25174927	25175008	ENSG00000199970	snoRNA	1
15	25176832	25176913	ENSG00000200680	snoRNA	1
HSCHR17_1_CTG1	77526	79067	ENSG00000277730	protein_coding	1
15	25178738	25178819	ENSG00000200503	snoRNA	1
15	25180497	25180578	ENSG00000200812	snoRNA	1
15	25182385	25182466	ENSG00000278089	snoRNA	1
15	25184306	25184387	ENSG00000200726	snoRNA	1
15	25185631	25185712	ENSG00000199782	snoRNA	1
13	50909747	51024120	ENSG00000136104	protein_coding	1
15	25187536	25187616	ENSG00000201943	snoRNA	1
3	113442718	113515187	ENSG00000163611	protein_coding	-1
15	25189414	25189495	ENSG00000200486	snoRNA	1
15	25191416	25191497	ENSG00000199453	snoRNA	1
15	25193321	25193402	ENSG00000273835	snoRNA	1
11	94021354	94114208	ENSG00000181333	protein_coding	1
15	25194921	25195001	ENSG00000199960	snoRNA	1
15	25197576	25197656	ENSG00000201679	snoRNA	1
15	25199448	25199529	ENSG00000200757	snoRNA	1
15	25201323	25201404	ENSG00000201482	snoRNA	1
15	25203227	25203308	ENSG00000200163	snoRNA	1
15	25204357	25204438	ENSG00000199968	snoRNA	1
15	25206262	25206343	ENSG00000201969	snoRNA	1
15	25208083	25208163	ENSG00000199833	snoRNA	1
HSCHR17_1_CTG1	122756	130502	ENSG00000282365	lncRNA	-1
15	25209918	25209999	ENSG00000201326	snoRNA	1
15	25211796	25211877	ENSG00000201331	snoRNA	1
15	25213648	25213729	ENSG00000200398	snoRNA	1
15	25215541	25215622	ENSG00000199489	snoRNA	1
15	25218617	25218698	ENSG00000275524	snoRNA	1
HSCHR17_1_CTG1	157541	359308	ENSG00000262334	protein_coding	-1
15	25220497	25220578	ENSG00000201300	snoRNA	1
15	25222348	25222428	ENSG00000200801	snoRNA	1
15	25223246	25223327	ENSG00000199704	snoRNA	1
HSCHR17_1_CTG2	171788	184217	ENSG00000276838	protein_coding	1
15	25225203	25225284	ENSG00000200987	snoRNA	1
15	25227109	25227190	ENSG00000202188	snoRNA	1
15	25228967	25229048	ENSG00000200949	snoRNA	1
15	25230838	25230919	ENSG00000200593	snoRNA	1
15	25232387	25232468	ENSG00000199311	snoRNA	1
15	25234247	25234328	ENSG00000201992	snoRNA	1
22	23145366	23165663	ENSG00000100228	protein_coding	1
15	25236085	25236166	ENSG00000202499	snoRNA	1
1	54779712	54801323	ENSG00000006555	protein_coding	-1
15	25237986	25238067	ENSG00000200638	snoRNA	1
15	25239838	25239919	ENSG00000201907	snoRNA	1
X	153793516	153798499	ENSG00000180879	protein_coding	1
15	25241746	25241827	ENSG00000200564	snoRNA	1
15	25243614	25243695	ENSG00000272460	snoRNA	1
15	25245478	25245559	ENSG00000200478	snoRNA	1
15	25247345	25247426	ENSG00000201143	snoRNA	1
15	25249198	25249279	ENSG00000202373	snoRNA	1
15	25250859	25250940	ENSG00000202261	snoRNA	1
15	25255579	25257027	ENSG00000280234	TEC	1
15	25264510	25264590	ENSG00000212380	snoRNA	1
15	25266591	25266661	ENSG00000276844	snoRNA	1
9	137447570	137459334	ENSG00000165802	protein_coding	-1
18	79069285	79378287	ENSG00000166377	protein_coding	1
15	25268466	25268551	ENSG00000212528	snoRNA	1
15	25269783	25269858	ENSG00000201634	snoRNA	1
20	450663	450762	ENSG00000206797	misc_RNA	1
15	25278343	25278409	ENSG00000239169	snoRNA	1
15	25345633	25347235	ENSG00000261529	lncRNA	-1
15	51833134	51833426	ENSG00000274954	lncRNA	1
15	51858070	51858352	ENSG00000277677	misc_RNA	-1
11	103945548	103946546	ENSG00000255548	lncRNA	1
15	51859185	51861293	ENSG00000259632	processed_pseudogene	-1
11	107312132	107316271	ENSG00000261098	lncRNA	-1
15	51884556	51884653	ENSG00000207484	misc_RNA	1
15	51887560	51901123	ENSG00000259201	lncRNA	-1
15	51907200	51907305	ENSG00000272337	snRNA	1
11	89764884	89765138	ENSG00000255170	processed_pseudogene	1
15	51908902	51909642	ENSG00000259185	lncRNA	-1
20	472498	543835	ENSG00000101266	protein_coding	-1
11	93818232	93850618	ENSG00000214376	protein_coding	-1
15	51919073	51930627	ENSG00000259556	unprocessed_pseudogene	-1
15	51938025	51971778	ENSG00000166477	protein_coding	-1
11	89797655	89808575	ENSG00000168930	protein_coding	-1
14	20414987	20415098	ENSG00000200225	rRNA_pseudogene	1
1	45781277	45781957	ENSG00000236111	processed_pseudogene	1
14	20425852	20436166	ENSG00000185271	protein_coding	-1
8	116289622	116298954	ENSG00000287826	lncRNA	1
1	38862493	38873368	ENSG00000214114	protein_coding	-1
8	104590733	105804539	ENSG00000169946	protein_coding	1
6	128500527	128501176	ENSG00000224733	lncRNA	1
6	94446740	94447179	ENSG00000216853	processed_pseudogene	-1
6	50093389	50181007	ENSG00000226733	lncRNA	1
6	151099529	151099933	ENSG00000219747	processed_pseudogene	1
6	110645699	110646558	ENSG00000213150	processed_pseudogene	1
6	108856400	108856737	ENSG00000218872	processed_pseudogene	-1
6	149977922	149978416	ENSG00000231120	processed_pseudogene	1
6	106100140	106100593	ENSG00000269919	lncRNA	1
6	134897874	134898759	ENSG00000213117	processed_pseudogene	1
6	63797189	63798031	ENSG00000218813	processed_pseudogene	1
6	153667318	153668106	ENSG00000217044	processed_pseudogene	1
3	56940040	56960854	ENSG00000240198	lncRNA	1
14	20446401	20455089	ENSG00000092094	protein_coding	-1
6	132891924	132893819	ENSG00000279960	TEC	1
6	122859678	122859988	ENSG00000232362	processed_pseudogene	-1
6	152959359	152959605	ENSG00000220745	processed_pseudogene	-1
6	151196681	151197638	ENSG00000231883	lncRNA	-1
1	34865436	34929650	ENSG00000116544	protein_coding	-1
6	119269133	119269714	ENSG00000216316	processed_pseudogene	-1
6	170745518	170745977	ENSG00000219814	processed_pseudogene	1
6	132617022	132624275	ENSG00000146378	protein_coding	-1
3	108958248	109118134	ENSG00000114487	protein_coding	-1
22	37805229	37807432	ENSG00000189060	protein_coding	1
22	19523024	19527545	ENSG00000184113	protein_coding	-1
6	96889315	96897891	ENSG00000123545	protein_coding	-1
6	143422832	143450695	ENSG00000189007	protein_coding	-1
HSCHR17_1_CTG2	34402	34700	ENSG00000273968	misc_RNA	-1
22	38578118	38656629	ENSG00000184949	protein_coding	-1
1	53209783	53213775	ENSG00000236723	lncRNA	-1
1	45846994	45847594	ENSG00000232467	processed_pseudogene	-1
1	40620680	40665682	ENSG00000117016	protein_coding	-1
6	105157900	105180014	ENSG00000132429	protein_coding	-1
11	93592187	93592669	ENSG00000278953	TEC	1
15	51829628	51947295	ENSG00000138594	protein_coding	1
11	88113251	88175443	ENSG00000123892	protein_coding	-1
X	153841251	153841565	ENSG00000184844	processed_pseudogene	1
6	91726810	91727070	ENSG00000262095	processed_pseudogene	1
6	170199769	170200258	ENSG00000218716	processed_pseudogene	1
6	105679378	105893041	ENSG00000284999	lncRNA	-1
8	25834129	25840135	ENSG00000254178	lncRNA	-1
8	89243401	89243793	ENSG00000253621	processed_pseudogene	-1
6	116254173	116444861	ENSG00000111817	protein_coding	1
X	153861514	153886173	ENSG00000198910	protein_coding	-1
8	111376639	111757710	ENSG00000253434	lncRNA	1
15	43593054	43604901	ENSG00000237289	protein_coding	1
HSCHR17_1_CTG1	292806	293888	ENSG00000282030	lncRNA	1
8	119214625	119246848	ENSG00000253972	lncRNA	-1
